Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,5042962,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,154.8693010179,2.1812577608,504296.2,1559625.46774957,4942748,0,5042962,840493.666666667,2038673.4342239,5001871,3,80637,26879.0,30128.998274088,59852,783,0,0,0,0,160,92,1.3880731205,0.7931846403,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,115853235,2,2,96,252,49,47,48.0,1.4142135624,175,77,126.0,69.2964645563,3.0038004549,0.034526442,38617745.0,66834933.7642755,115792079,30446,115822789,115822789.0,0.0,115822789,115822789,115822525,115822525.0,0.0,115822525,115822525,0,0,0,0,52,40,0.017263221,0.017263221,47,175,79.0,55.1543289326,3042.0,0,0,0,0,0,0,0,0,1,98.75,48.0,126.0,52,0,0,0,0,0,0,2,96,2,252,-1,-1,1,20,30710.0,0.0,30710,30710,115792079.0,0.0,115792079,115792079,BENIGN
5280,65,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,246153.8462,61538.46154,21.66666667,8.96288644,32,16,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,30769.23077,30769.23077,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,139,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1381294.964,28776.97842,46.33333333,75.05553499,133,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14388.48921,14388.48921,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63123786,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110893222,10500000.0,11900000.0,32100000,996283,63100000,10500000.0,11900000.0,32100000,996283,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110893222,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012172.0,0.0,7012172,7012172,18700000.0,12200000.0,32100000,8015944,DoS Slowhttptest
21915,18,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,47605,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2016.594895,42.01239366,47605.0,0.0,47605,47605,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.00619683,21.00619683,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,262,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,53435.1145,11450.38168,131.0,35.35533906,156,106,262,262.0,0.0,262,262,0,0.0,0.0,0,0,1,0,0,0,64,20,7633.587786,3816.793893,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
389,131,3,2,114,12,57,0,38.0,32.90896534,6,6,6.0,0.0,961832.0611,38167.93893,32.75,49.31108733,106,3,131,65.5,86.97413409,127,4,3,3.0,0.0,3,3,1,0,0,0,96,40,22900.76336,15267.17557,0,57,30.5,29.11185326,847.5,0,1,0,0,1,0,0,0,0,36.6,38.0,6.0,96,0,0,0,0,0,0,3,114,2,12,412,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31367,1,1,57,140,57,57,57.0,0.0,140,140,140.0,0.0,6280.485861,63.76127778,31367.0,0.0,31367,31367,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,31.88063889,31.88063889,57,140,84.66666667,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,127.0,57.0,140.0,40,0,0,0,0,0,0,1,57,1,140,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,87202,2,2,72,318,36,36,36.0,0.0,159,159,159.0,0.0,4472.374487,45.87050756,29067.33333,50262.09371,87105,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,22.93525378,22.93525378,36,159,85.2,67.36987457,4538.7,0,0,0,0,0,0,0,0,1,106.5,36.0,159.0,64,0,0,0,0,0,0,2,72,2,318,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5462992,7,5,378,175,232,0,54.0,83.620173,92,2,35.0,42.35563717,101.2265806,2.196598494,496635.6364,1614902.712,5365549,1,5462992,910498.6667,2198251.352,5397545,3,65119,16279.75,18795.37775,32597,1,0,0,0,0,152,104,1.281349122,0.915249373,0,232,42.53846154,65.91865617,4345.269231,0,0,0,1,0,0,0,0,0,46.08333333,54.0,35.0,152,0,0,0,0,0,0,7,378,5,175,8192,35149,6,20,97440.0,0.0,97440,97440,5365549.0,0.0,5365549,5365549,BENIGN
80,98695917,6,5,337,11595,337,0,56.16666667,137.5796739,8688,0,2319.0,3633.79705,120.8965919,0.111453445,9869591.7,31200000.0,98500000,21,98600000,19700000.0,44100000.0,98500000,230,147495,36873.75,65811.87419,135237,98,0,0,0,0,200,168,0.060792788,0.050660657,0,8688,994.3333333,2485.520115,6177810.242,0,0,0,0,1,0,0,0,0,1084.727273,56.16666667,2319.0,200,0,0,0,0,0,0,6,337,5,11595,296,235,1,32,476.0,0.0,476,476,98500000.0,0.0,98500000,98500000,DoS Hulk
53,60105,1,1,57,169,57,57,57.0,0.0,169,169,169.0,0.0,3760.086515,33.2751019,60105.0,0.0,60105,60105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.63755095,16.63755095,57,169,94.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,141.5,57.0,169.0,32,0,0,0,0,0,0,1,57,1,169,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,90310,1,1,45,140,45,45,45.0,0.0,140,140,140.0,0.0,2048.499612,22.14594176,90310.0,0.0,90310,90310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.07297088,11.07297088,45,140,76.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,115.0,45.0,140.0,32,0,0,0,0,0,0,1,45,1,140,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,185,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,843243.2432,21621.62162,61.66666667,66.56074919,134,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,80,10810.81081,10810.81081,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,80,0,0,0,0,0,0,2,62,2,94,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,216,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64814.81481,13888.88889,108.0,74.95331881,161,55,216,216.0,0.0,216,216,0,0.0,0.0,0,0,1,0,0,0,64,20,9259.259259,4629.62963,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,5977611,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669163651,1992537.0,3450412.369,5976730,98,5977611,2988805.5,4225563.351,5976730,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.501872738,0.167290913,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
1105,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32699,4,4,156,972,39,39,39.0,0.0,243,243,243.0,0.0,34496.46778,244.6557999,4671.285714,11668.11982,31109,3,32464,10821.33333,18737.90299,32458,3,1587,529.0,872.3525663,1536,4,0,0,0,0,80,80,122.3278999,122.3278999,39,243,129.6666667,107.5174404,11560.0,0,0,0,0,0,0,0,0,1,145.875,39.0,243.0,80,0,0,0,0,0,0,4,156,4,972,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,64,178,32,32,32.0,0.0,89,89,89.0,0.0,1210000.0,20000.0,66.66666667,113.738003,198,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10000.0,10000.0,32,89,54.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,68.5,32.0,89.0,64,0,0,0,0,0,0,2,64,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,166,2,2,130,226,65,65,65.0,0.0,113,113,113.0,0.0,2144578.313,24096.38554,55.33333333,88.91194146,158,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12048.19277,12048.19277,65,113,84.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,105.25,65.0,113.0,40,0,0,0,0,0,0,2,130,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
912,18,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,55555.55556,55555.55556,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
49966,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,62,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,20956,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95.4380607,20956.0,0.0,20956,20956,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47.71903035,47.71903035,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
52662,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,84203173,3,3,143,410,58,41,47.66666667,9.073771726,166,86,136.6666667,44.06056438,6.567448474,0.071256222,16800000.0,33300000.0,76100000,29782,84200000,42100000.0,48200000.0,76200000,7979337,83700000,41800000.0,48500000.0,76100000,7566442,0,0,0,0,104,96,0.035628111,0.035628111,41,166,84.85714286,55.03462114,3028.809524,0,0,0,0,0,0,0,0,1,99.0,47.66666667,136.6666667,104,0,0,0,0,0,0,3,143,3,410,-1,-1,2,32,313742.5,291960.8544,520190,107295,41800000.0,48500000.0,76100000,7459147,BENIGN
53,162,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,1407407.407,24691.35802,54.0,86.60254038,154,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,12345.67901,12345.67901,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,64,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,780,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,276923.0769,5128.205128,260.0,445.1370575,774,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,2564.102564,2564.102564,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53014,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,132,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,78208161,11,11,432,1769,432,0,39.27272727,130.2529009,1769,0,160.8181818,533.3735686,28.14284305,0.281300567,3724198.143,4904086.236,10200000,4,71700000,7166333.1,4933936.164,10200000,385,78200000,7818457.3,4273665.941,10200000,835,0,0,0,0,360,360,0.140650283,0.140650283,0,1769,95.69565217,375.7029091,141152.6759,0,0,0,1,0,0,0,0,1,100.0454545,39.27272727,160.8181818,360,0,0,0,0,0,0,11,432,11,1769,29200,939,1,32,27498.42857,9670.950123,49343,22972,10200000.0,15967.73181,10200000,10200000,BENIGN
55162,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,106,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,90959553,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,128.2218262,0.153914565,6996888.692,22000000.0,79500000,1,90900000,13000000.0,29700000.0,79500000,1,28986,5797.2,12307.79928,27804,7,0,0,0,0,172,132,0.08795118,0.065963385,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1022.0,0.0,1022,1022,45500000.0,48200000.0,79500000,11400000,DDoS
443,9589750,12,8,1923,3651,508,0,160.25,221.2140571729,1486,0,456.375,634.2797799755,581.2456007717,2.0855601032,504723.684210526,1949759.28728195,8532162,90,9589750,871795.454545454,2547810.68744812,8532162,171,1004169,143452.714285714,264885.444593013,735197,213,0,0,0,0,252,172,1.2513360619,0.8342240413,0,1486,265.4285714286,438.711473685,192467.757142857,0,0,0,1,0,0,0,0,0,278.7,160.25,456.375,252,0,0,0,0,0,0,12,1923,8,3651,8192,122,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11720648,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.559585443,0.426597574,2930162.0,5859692.683,11700000,1,11700000,2930162.0,5859692.683,11700000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.426597574,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,947.0,0.0,947,947,11700000.0,0.0,11700000,11700000,DDoS
53,213,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1070422.535,18779.34272,71.0,39.83716857,117,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9389.671362,9389.671362,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32770,39,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,153846.1538,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,25641.02564,25641.02564,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,49772,1,1,50,78,50,50,50.0,0.0,78,78,78.0,0.0,2571.727075,40.18323555,49772.0,0.0,49772,49772,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.09161778,20.09161778,50,78,59.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,89.0,50.0,78.0,32,0,0,0,0,0,0,1,50,1,78,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56577,100609,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,178.9104354481,49.69734318,25152.25,50022.8834726335,100186,2,100609,100609.0,0.0,100609,100609,5,2.5,0.7071067812,3,2,0,0,0,0,64,60,19.878937272,29.818405908,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,115,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1044585.98726115,25477.7070063694,52.3333333333,85.4478398401,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12738.8535031847,12738.8535031847,33,49,39.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6027845,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.976903023,0.829483837,1506961.25,3011917.945,6024838,3,6027845,1506961.25,3011917.945,6024838,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.829483837,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3007.0,0.0,3007,3007,6024838.0,0.0,6024838,6024838,DDoS
53,62245754,2,2,91,163,52,39,45.5,9.1923881554,108,55,81.5,37.4766594029,4.0805996181,0.0642614113,20748584.6666667,35916820.9536506,62221755,411,62222166,62222166.0,0.0,62222166,62222166,62245343,62245343.0,0.0,62245343,62245343,0,0,0,0,52,52,0.0321307057,0.0321307057,39,108,61.2,26.8830801807,722.7,0,0,0,0,0,0,0,0,1,76.5,45.5,81.5,52,0,0,0,0,0,0,2,91,2,163,-1,-1,1,20,411.0,0.0,411,411,62221755.0,0.0,62221755,62221755,BENIGN
53,140,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1485714.286,28571.42857,46.66666667,74.76853171,133,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14285.71429,14285.71429,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115647814,20,18,782,479,421,0,39.1,103.7186985,325,0,26.61111111,78.53971561,10.90379452,0.328583816,3125616.595,4566316.452,10100000,3,116000000,6086727.053,4899043.058,10200000,3,112000000,6579751.647,4948158.064,10200000,3,0,0,0,0,412,372,0.17293885,0.155644965,0,421,32.33333333,90.58416654,8205.491228,0,0,0,1,0,0,0,0,0,33.18421053,39.1,26.61111111,412,0,0,0,0,0,0,20,782,18,479,8192,5120,15,20,176430.1818,205528.5494,796122,114325,9992274.909,67795.07376,10100000,9805546,BENIGN
80,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.62791,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71773,1,1,46,156,46,46,46.0,0.0,156,156,156.0,0.0,2814.4288242097,27.8656319229,71773.0,0.0,71773,71773,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.9328159614,13.9328159614,46,156,82.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,124.0,46.0,156.0,20,0,0,0,0,0,0,1,46,1,156,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1798833,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.335495846,359766.6,128017.4811,500110,265924,1532362,766181.0,207.8893937,766328,766034,1532400,766200.0,538.8153673,766581,765819,0,0,0,0,92,60,1.667747923,1.667747923,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6580,88,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,29.33333333,18.47520861,40,8,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,22727.27273,22727.27273,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,85696,2,2,92,356,46,46,46.0,0.0,178,178,178.0,0.0,5227.781927,46.67662435,28565.33333,49472.27856,85691,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,23.33831217,23.33831217,46,178,98.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,123.5,46.0,178.0,80,0,0,0,0,0,0,2,92,2,356,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53952,837,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2389.48626,837.0,0.0,837,837,837,837.0,0.0,837,837,0,0.0,0.0,0,0,0,0,0,0,52,0,2389.48626,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,52,0,0,0,0,0,0,2,0,0,0,62,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,151016,1,1,44,252,44,44,44.0,0.0,252,252,252.0,0.0,1960.057212,13.24362981,151016.0,0.0,151016,151016,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.621814907,6.621814907,44,252,113.3333333,120.088856,14421.33333,0,0,0,0,0,0,0,0,1,170.0,44.0,252.0,32,0,0,0,0,0,0,1,44,1,252,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,162,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,567901.2346,24691.35802,54.0,90.93404203,159,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,12345.67901,12345.67901,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108501,2,2,88,226,44,44,44.0,0.0,113,113,113.0,0.0,2893.982544,36.86601967,36167.0,62598.0521,108449,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,18.43300983,18.43300983,44,113,71.6,37.79285647,1428.3,0,0,0,0,0,0,0,0,1,89.5,44.0,113.0,40,0,0,0,0,0,0,2,88,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,301,2,2,76,652,38,38,38.0,0.0,326,326,326.0,0.0,2418604.651,13289.03654,100.3333333,88.91194146,203,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,6644.518272,6644.518272,38,326,153.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,191.5,38.0,326.0,40,0,0,0,0,0,0,2,76,2,652,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2016,4,0,6,0,6,0,1.5,3.0,0,0,0.0,0.0,2976.190476,1984.126984,672.0,1160.474472,2012,1,2016,672.0,1160.474472,2012,1,0,0.0,0.0,0,0,0,0,0,0,116,0,1984.126984,0.0,0,6,1.2,2.683281573,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0.0,116,0,0,0,0,0,0,4,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
