Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
56114,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.6862745098,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.8431372549,19607.8431372549,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,67835,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5026.903516,103.1915678,11305.83333,26692.68081,65788,53,67835,22611.66667,38623.29874,67209,53,66403,33201.5,46084.27025,65788,615,0,0,0,0,92,72,58.96661016,44.22495762,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
52699,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
3642,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5413679,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.738869076,1804559.667,3124994.078,5412992,104,5413679,2706839.5,3827077.567,5412992,687,0,0.0,0.0,0,0,0,0,0,0,104,40,0.554151807,0.184717269,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
52718,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,20997665,2,1,12,0,12,0,6.0,8.485281374,0,0,0.0,0.0,0.571492116,0.142873029,10500000.0,14800000.0,21000000,53,21000000,21000000.0,0.0,21000000,21000000,0,0.0,0.0,0,0,1,0,0,0,64,32,0.095248686,0.047624343,0,12,6.0,6.92820323,48.0,0,1,0,0,1,0,0,0,0,8.0,6.0,0.0,64,0,0,0,0,0,0,2,12,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,106442539,6,3,530,0,520,0,88.33333333,211.510441,0,0,0.0,0.0,4.979212305,0.084552662,13300000.0,36400000.0,103000000,45,106000000,21300000.0,45900000.0,103000000,241,103000000,51700000.0,73100000.0,103000000,1040,0,0,0,0,216,104,0.056368441,0.028184221,0,520,53.0,164.1171668,26934.44444,0,0,0,1,0,0,0,0,0,58.88888889,88.33333333,0.0,216,0,0,0,0,0,0,6,530,3,0,29200,235,2,32,3002195.0,0.0,3002195,3002195,103000000.0,0.0,103000000,103000000,DoS Slowhttptest
80,5610474,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.712952239,1870158.0,3238592.937,5609763,139,5610474,2805237.0,3966198.705,5609763,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.534714179,0.17823806,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
53,77359,2,2,86,242,43,43,43.0,0.0,121,121,121.0,0.0,4239.972078,51.70697656,25786.33333,44658.04337,77353,1,5,5.0,0.0,5,5,1,1.0,0.0,1,1,0,0,0,0,40,88,25.85348828,25.85348828,43,121,74.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,92.75,43.0,121.0,40,0,0,0,0,0,0,2,86,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5733856,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697610822,1911285.333,3307851.577,5730863,122,5733856,2866928.0,4050215.719,5730863,2993,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523208117,0.174402706,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
53,23342,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,4284.12304,85.6824608,23342.0,0.0,23342,23342,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.8412304,42.8412304,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52255,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1210,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,80279,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4235.229637,87.19590428,13379.83333,31858.43167,78408,58,80279,26759.66667,45825.80915,79674,58,78988,39494.0,55032.70657,78408,580,0,0,0,0,92,72,49.82623102,37.36967326,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
443,308405,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,12593.82954,38.909875,28036.81818,34068.52672,85159,42,308405,51400.83333,32716.56227,90488,5933,123081,30770.25,57968.51477,117650,48,0,0,0,0,152,112,22.69742708,16.21244792,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51745,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,32739,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115914362,16,14,517,752,433,0,32.3125,106.86048147,746,0,53.7142857143,199.2599494944,10.947737434,0.2588117597,3997046.96551724,4874221.71041433,10006373,76,115914362,7727624.13333333,4145304.3234033,10043293,218,110480045,8498465.0,3758970.49068115,10043239,20218,0,0,0,0,332,424,0.1380329385,0.1207788212,0,746,40.935483871,151.9427382237,23086.5956989247,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.7142857143,332,0,0,0,0,0,0,16,517,14,752,8192,343,15,20,46439.3636363636,31867.2125491789,142522,36671,9997211.72727273,13913.9959256206,10006373,9956814,BENIGN
80,63111103,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110915507,10500000.0,11900000.0,32100000,999612,63100000,10500000.0,11900000.0,32100000,999612,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110915507,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7015565.0,0.0,7015565,7015565,18700000.0,12200000.0,32100000,8015910,DoS Slowhttptest
53542,762,2,1,53,6,53,0,26.5,37.4766594,6,6,6.0,0.0,77427.82152,3937.007874,381.0,439.8204179,692,70,762,762.0,0.0,762,762,0,0.0,0.0,0,0,1,0,0,0,64,20,2624.671916,1312.335958,0,53,28.0,28.97125012,839.3333333,0,1,0,0,1,0,0,0,0,37.33333333,26.5,6.0,64,0,0,0,0,0,0,2,53,1,6,260,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,34630976,203,104,43951,72208,602,0,216.5073892,228.6511756,1068,0,694.3076923,362.7983226,3354.193656,8.864895982,113173.1242,298489.3419,2559496,49,34600000,171423.9307,353861.8056,2559496,721,34600000,336222.2136,461350.8525,2560208,49,0,0,0,0,6504,3336,5.861804184,3.003091799,0,1068,377.1396104,360.7813228,130163.1629,0,0,0,1,0,0,0,0,0,378.3680782,216.5073892,694.3076923,6504,0,0,0,0,0,0,203,43951,104,72208,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
8080,1029871,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47791714,5.825972379,205974.2,281329.3776,515208,429,1029374,514687.0,1343.502884,515637,513737,1029234,514617.0,1538.664356,515705,513529,0,0,0,0,92,60,2.91298619,2.91298619,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5818187,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.687499388,1939395.667,3358334.235,5817266,157,5818187,2909093.5,4112776.991,5817266,921,0,0.0,0.0,0,0,0,0,0,0,104,40,0.515624541,0.171874847,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,5203722,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768680571,1734574.0,3003757.159,5203014,136,5203722,2601861.0,3678585.85,5203014,708,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576510428,0.192170143,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,5654491,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707402311,1884830.333,3264020.887,5653797,125,5654491,2827245.5,3997347.466,5653797,694,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530551733,0.176850578,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
80,3003608,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998798778,1501804.0,710145.9261,2003953,999655,3003608,1501804.0,710145.9261,2003953,999655,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998798778,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
53,170,2,2,84,148,42,42,42.0,0.0,74,74,74.0,0.0,1364705.882,23529.41176,56.66666667,92.08872533,163,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11764.70588,11764.70588,42,74,54.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,68.5,42.0,74.0,40,0,0,0,0,0,0,2,84,2,148,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5,1,1,1983,0,1983,1983,1983.0,0.0,0,0,0.0,0.0,397000000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,200000.0,200000.0,0,1983,1322.0,1144.885584,1310763.0,0,1,0,0,1,0,0,0,1,1983.0,1983.0,0.0,32,0,0,0,0,0,0,1,1983,1,0,235,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
8080,82118,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4164.738547,85.24318663,13686.33333,32554.72323,80136,94,82118,27372.66667,46718.73597,81318,143,80718,40359.0,56253.17287,80136,582,0,0,0,0,92,72,48.71039236,36.53279427,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5771371,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.693076221,1923790.333,3331337.049,5770487,128,5771371,2885685.5,4079725.406,5770487,884,0,0.0,0.0,0,0,0,0,0,0,104,40,0.519807165,0.173269055,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
53,24713,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,6959.899648,161.8581313,8237.666667,14224.77453,24663,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,80.92906567,80.92906567,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,32420,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,92.53547193,16210.0,21525.74463,31431,989,0,0.0,0.0,0,0,989,989.0,0.0,989,989,0,0,0,0,32,64,30.84515731,61.69031462,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,371,73,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2853,22,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,996527,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06273187,6.020910623,199305.4,272082.8838,498466,428,996099,498049.5,1635.537985,499206,496893,995880,497940.0,1349.159739,498894,496986,0,0,0,0,92,60,3.010455311,3.010455311,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
80,5277739,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.757900305,1759246.333,3046332.419,5276848,137,5277739,2638869.5,3730664.972,5276848,891,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568425229,0.189475076,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
51297,3634264,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,11.55667282,1.926112137,605710.6667,1468276.803,3602783,5,0,0.0,0.0,0,0,3616904,723380.8,1609642.51,3602783,5,0,0,0,0,20,120,0.275158877,1.65095326,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1672727.273,24242.42424,55.0,55.83009941,114,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,119991834,5523,5525,2866110,33406,1274,0,518.940793,204.2035303,267,0,6.046334842,3.512317683,24164.27771,92.07293223,10861.93844,112321.3571,9432176,3,120000000,21729.77798,158193.1653,9432951,493,120000000,21721.7529,158125.0232,9432176,582,0,0,0,0,110472,110512,46.02813221,46.04480002,0,1274,262.4233867,294.3120341,86619.57344,0,0,0,1,0,0,0,0,1,262.4471398,518.940793,6.046334842,110472,0,0,0,0,0,0,5523,2866110,5525,33406,8192,3294,5522,20,997842.0,831471.3076,1585781,409903,8143987.5,1821773.648,9432176,6855799,Infiltration
53,30823,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,3114.5573110989,64.8866106479,30823.0,0.0,30823,30823,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,32.4433053239,32.4433053239,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,40,0,0,0,0,0,0,1,40,1,56,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55306,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.0952380952,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.0476190476,47619.0476190476,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3271902,2,0,374,0,187,187,187.0,0.0,0,0,0.0,0.0,114.3066021,0.611265252,3271902.0,0.0,3271902,3271902,3271902,3271902.0,0.0,3271902,3271902,0,0.0,0.0,0,0,1,0,0,0,64,0,0.611265252,0.0,187,187,187.0,0.0,0.0,0,1,0,0,1,1,0,0,0,280.5,187.0,0.0,64,0,0,0,0,0,0,2,374,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Slowhttptest
80,318,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6289.308176,318.0,0.0,318,318,318,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0,0,0,64,0,6289.308176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1439,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
54653,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,180,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63118871,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110901857,10500000.0,11900000.0,32100000,999585,63100000,10500000.0,11900000.0,32100000,999585,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110901857,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7007545.0,0.0,7007545,7007545,18700000.0,12200000.0,32100000,8015940,DoS Slowhttptest
80,5117938,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.781564763,1705979.333,2953911.072,5116862,97,5117938,2558969.0,3617406.972,5116862,1076,0,0.0,0.0,0,0,0,0,0,0,104,40,0.586173572,0.195391191,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
61818,1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5185118,7,7,1022,2321,372,0,146.0,184.0787875,1047,0,331.5714286,439.6592837,644.7297824,2.700034985,398855.2308,1372180.71,4963956,4,221162,36860.33333,56141.02125,141434,4,5185004,864167.3333,2027593.314,5001548,879,0,0,0,0,232,232,1.350017492,1.350017492,0,1047,222.8666667,331.3239387,109775.5524,0,0,0,1,0,0,0,0,1,238.7857143,146.0,331.5714286,232,0,0,0,0,0,0,7,1022,7,2321,29200,252,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force
80,5717892,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.699558509,1905964.0,3300340.566,5716869,107,5717892,2858946.0,4041713.467,5716869,1023,0,0.0,0.0,0,0,0,0,0,0,104,40,0.524668881,0.174889627,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS
53,23369,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,5220.5913817451,85.5834652745,23369.0,0.0,23369,23369,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.7917326373,42.7917326373,53,69,58.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58917,4,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58425,21859,3,1,113,6,69,6,37.66666667,31.50132272,6,6,6.0,0.0,5443.981884,182.9909877,7286.333333,12349.32882,21546,108,21859,10929.5,15166.73335,21654,205,0,0.0,0.0,0,0,1,0,0,0,60,20,137.2432408,45.74774692,6,69,37.6,31.50079364,992.3,0,1,0,0,1,0,0,0,0,47.0,37.66666667,6.0,60,0,0,0,0,0,0,3,113,1,6,16384,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46948,1,1,48,126,48,48,48.0,0.0,126,126,126.0,0.0,3706.228167,42.60032376,46948.0,0.0,46948,46948,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.30016188,21.30016188,48,126,74.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,111.0,48.0,126.0,20,0,0,0,0,0,0,1,48,1,126,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,26145,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,3901.3195639702,76.4964620386,26145.0,0.0,26145,26145,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38.2482310193,38.2482310193,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,84,282,42,42,42.0,0.0,141,141,141.0,0.0,1830000.0,20000.0,66.66666667,73.79250188,148,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,10000.0,10000.0,42,141,81.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,102.0,42.0,141.0,40,0,0,0,0,0,0,2,84,2,282,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,845,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,286390.532544379,4733.7278106509,281.6666666667,482.6648250425,839,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,2366.8639053255,2366.8639053255,23,98,53.0,41.0791918129,1687.5,0,0,0,0,0,0,0,0,1,66.25,23.0,98.0,40,0,0,0,0,0,0,2,46,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51712,51,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
